# 2014 04 06 02 32 37 12.310000 -86.490000 99.000000 2.300000 0.000000 0.000000 0.000000 000 
# 2014 04 19 08 28 53 12.370000 -86.480000 9.000000 1.400000 0.000000 0.000000 0.000000 467 
TBHS 8.35 1 P
TBMR 8.06 1 P
TBTN 7.95 1 P
ACON 21.89 1 P
CNGN 5.11 1 P
CRIN 11.4 1 P
CSGN 20.2 1 P
ESPN 32.81 1 P
HERN 7.93 1 P
MASN 10.67 1 P
MATN 13.76 1 P
MGAN 6.27 1 P
NANN 10.2 1 P
# 2014 04 19 08 28 54 12.350000 -86.540000 4.000000 1.100000 0.000000 0.000000 0.000000 468 
# 2014 04 19 12 52 59 12.180000 -86.680000 40.000000 1.900000 0.000000 0.000000 0.000000 469 
TBHS 9.38 1 P
TBMR 9.08 1 P
TBTN 9.17 1 P
ACON 22.83 1 P
CNGN 7.72 1 P
CRIN 11.23 1 P
CSGN 18.53 1 P
ESPN 34.24 1 P
HERN 9.19 1 P
MASN 11.92 1 P
MATN 16.92 1 P
MGAN 8.84 1 P
NANN 10.94 1 P
# 2014 04 19 13 44 28 12.350000 -86.480000 1.000000 3.900000 0.000000 0.000000 0.000000 470 
TBHS 9.12 1 P
TBHY 8.55 1 P
TBMR 8.81 1 P
TBTN 8.72 1 P
ACON 22.78 1 P
CNGN 5.78 1 P
CRIN 12.25 1 P
CSGN 21.27 1 P
ESPN 33.75 1 P
HERN 8.7 1 P
MASN 11.12 1 P
MATN 14.75 1 P
MGAN 6.55 1 P
NANN 10.58 1 P
# 2014 04 19 14 18 03 12.380000 -86.500000 6.000000 1.700000 0.000000 0.000000 0.000000 471 
TBHS 8.06 1 P
TBHY 7.49 1 P
TBMR 7.76 1 P
TBTN 7.66 1 P
ACON 22.47 1 P
CNGN 4.74 1 P
CRIN 11.18 1 P
CSGN 20.15 1 P
ESPN 33.36 1 P
HERN 7.64 1 P
MASN 11.15 1 P
MATN 14.05 1 P
MGAN 6.67 1 P
NANN 10.66 1 P
# 2014 04 19 14 33 32 12.360000 -86.510000 5.000000 2.400000 0.000000 0.000000 0.000000 472 
TBHS 8.17 1 P
TBHY 7.6 1 P
TBMR 7.86 1 P
TBTN 7.77 1 P
ACON 22.62 1 P
CNGN 4.84 1 P
CRIN 11.28 1 P
CSGN 20.28 1 P
ESPN 33.57 1 P
HERN 7.75 1 P
MASN 11.14 1 P
MATN 14.45 1 P
MGAN 6.61 1 P
NANN 10.57 1 P
# 2014 04 19 17 40 17 12.390000 -86.520000 5.000000 1.900000 0.000000 0.000000 0.000000 473 
TBHS 7.74 1 P
TBHY 7.17 1 P
TBMR 7.43 1 P
TBTN 7.33 1 P
ACON 22.86 1 P
CNGN 4.4 1 P
CRIN 10.88 1 P
CSGN 19.94 1 P
ESPN 33.74 1 P
HERN 7.31 1 P
MASN 11.57 1 P
MATN 14.24 1 P
MGAN 7.07 1 P
NANN 11.05 1 P
# 2014 04 19 18 18 15 12.400000 -86.510000 6.000000 4.000000 0.000000 0.000000 0.000000 474 
TBHS 7.73 1 P
TBHY 7.17 1 P
TBMR 7.44 1 P
TBTN 7.33 1 P
ACON 22.68 1 P
CNGN 4.42 1 P
CRIN 10.87 1 P
CSGN 19.89 1 P
ESPN 33.51 1 P
HERN 7.31 1 P
MASN 11.48 1 P
MATN 13.94 1 P
MGAN 7.03 1 P
NANN 11.01 1 P
# 2014 04 19 18 59 08 12.180000 -86.330000 8.000000 1.300000 0.000000 0.000000 0.000000 475 
TBHS 12.18 1 P
TBHY 11.65 1 P
TBMR 11.86 1 P
TBTN 11.81 1 P
ACON 19.37 1 P
CNGN 9.02 1 P
CRIN 15.05 1 P
CSGN 23.36 1 P
ESPN 30.8 1 P
HERN 11.79 1 P
MASN 6.9 1 P
MATN 14.89 1 P
MGAN 2.42 1 P
NANN 6.23 1 P
# 2014 04 19 19 09 45 12.410000 -86.550000 5.000000 1.600000 0.000000 0.000000 0.000000 476 
TBHS 7.13 1 P
TBHY 6.56 1 P
TBMR 6.82 1 P
TBTN 6.72 1 P
ACON 23.33 1 P
CNGN 3.78 1 P
CRIN 10.29 1 P
CSGN 19.43 1 P
ESPN 34.16 1 P
HERN 6.7 1 P
MASN 12.15 1 P
MATN 14.37 1 P
MGAN 7.68 1 P
NANN 11.62 1 P
# 2014 04 19 19 25 49 12.410000 -86.530000 14.000000 1.800000 0.000000 0.000000 0.000000 477 
TBHS 7.28 1 P
TBHY 6.75 1 P
TBMR 7.01 1 P
TBTN 6.9 1 P
ACON 22.29 1 P
CNGN 4.29 1 P
CRIN 10.24 1 P
CSGN 18.94 1 P
ESPN 33.11 1 P
HERN 6.88 1 P
MASN 11.5 1 P
MATN 13.63 1 P
MGAN 7.3 1 P
NANN 11.04 1 P
# 2014 04 19 22 18 08 12.380000 -86.530000 13.000000 2.200000 0.000000 0.000000 0.000000 478 
TBHS 7.55 1 P
TBHY 7.02 1 P
TBMR 7.26 1 P
TBTN 7.18 1 P
ACON 22.24 1 P
CNGN 4.48 1 P
CRIN 10.52 1 P
CSGN 19.22 1 P
ESPN 33.15 1 P
HERN 7.16 1 P
MASN 11.25 1 P
MATN 13.98 1 P
MGAN 6.98 1 P
NANN 10.71 1 P
# 2014 04 20 00 23 05 12.350000 -86.480000 16.000000 2.500000 0.000000 0.000000 0.000000 479 
TBHS 8.45 1 P
TBHY 7.94 1 P
TBMR 8.17 1 P
TBTN 8.09 1 P
ACON 21.27 1 P
CNGN 5.47 1 P
CRIN 11.33 1 P
CSGN 19.8 1 P
ESPN 32.24 1 P
HERN 8.07 1 P
MASN 10.28 1 P
MATN 13.65 1 P
MGAN 6.14 1 P
NANN 9.79 1 P
# 2014 04 20 00 27 38 12.410000 -86.510000 13.000000 2.600000 0.000000 0.000000 0.000000 480 
TBHS 7.54 1 P
TBHY 7.01 1 P
TBMR 7.27 1 P
TBTN 7.16 1 P
ACON 22.11 1 P
CNGN 4.5 1 P
CRIN 10.53 1 P
CSGN 19.25 1 P
ESPN 32.92 1 P
HERN 7.14 1 P
MASN 11.3 1 P
MATN 13.45 1 P
MGAN 7.08 1 P
NANN 10.87 1 P
# 2014 04 20 03 34 39 12.390000 -86.500000 14.000000 2.300000 0.000000 0.000000 0.000000 481 
TBHS 7.84 1 P
TBHY 7.31 1 P
TBMR 7.57 1 P
TBTN 7.47 1 P
ACON 21.83 1 P
CNGN 4.82 1 P
CRIN 10.8 1 P
CSGN 19.43 1 P
ESPN 32.69 1 P
HERN 7.45 1 P
MASN 10.95 1 P
MATN 13.51 1 P
MGAN 6.75 1 P
NANN 10.5 1 P
# 2014 04 20 03 57 33 12.390000 -86.480000 6.000000 3.100000 0.000000 0.000000 0.000000 482 
TBHS 8.25 1 P
TBHY 7.68 1 P
TBMR 7.96 1 P
TBTN 7.84 1 P
ACON 22.25 1 P
CNGN 4.95 1 P
CRIN 11.37 1 P
CSGN 20.32 1 P
ESPN 33.1 1 P
HERN 7.82 1 P
MASN 11.01 1 P
MATN 13.72 1 P
MGAN 6.55 1 P
NANN 10.58 1 P
# 2014 04 20 04 24 04 12.380000 -86.460000 5.000000 2.900000 0.000000 0.000000 0.000000 483 
TBHS 8.66 1 P
TBHY 8.1 1 P
TBMR 8.38 1 P
TBTN 8.26 1 P
ACON 22.06 1 P
CNGN 5.37 1 P
CRIN 11.8 1 P
CSGN 20.73 1 P
ESPN 32.93 1 P
HERN 8.24 1 P
MASN 10.71 1 P
MATN 13.69 1 P
MGAN 6.24 1 P
NANN 10.31 1 P
# 2014 04 20 05 25 02 12.300000 -86.630000 6.000000 1.700000 0.000000 0.000000 0.000000 484 
TBHS 7.48 1 P
TBHY 6.95 1 P
TBMR 7.08 1 P
TBTN 7.12 1 P
ACON 23.85 1 P
CNGN 4.45 1 P
CRIN 10.35 1 P
CSGN 19.27 1 P
ESPN 35.02 1 P
HERN 7.13 1 P
MASN 12.21 1 P
MATN 16.33 1 P
MGAN 7.77 1 P
NANN 11.3 1 P
# 2014 04 20 05 32 40 12.390000 -86.490000 7.000000 2.400000 0.000000 0.000000 0.000000 485 
TBHS 8.08 1 P
TBHY 7.51 1 P
TBMR 7.79 1 P
TBTN 7.68 1 P
ACON 22.28 1 P
CNGN 4.8 1 P
CRIN 11.19 1 P
CSGN 20.11 1 P
ESPN 33.14 1 P
HERN 7.65 1 P
MASN 11.08 1 P
MATN 13.76 1 P
MGAN 6.65 1 P
NANN 10.64 1 P
# 2014 04 20 09 20 53 12.450000 -86.530000 6.000000 2.200000 0.000000 0.000000 0.000000 486 
TBHS 7.01 1 P
TBMR 6.76 1 P
TBTN 6.61 1 P
ACON 23.15 1 P
CNGN 3.77 1 P
CRIN 10.19 1 P
CSGN 19.3 1 P
ESPN 33.85 1 P
HERN 6.58 1 P
MASN 12.26 1 P
MATN 13.65 1 P
MGAN 7.87 1 P
NANN 11.85 1 P
# 2014 04 20 09 23 20 12.440000 -86.540000 6.000000 2.900000 0.000000 0.000000 0.000000 487 
TBHS 6.95 1 P
TBMR 6.68 1 P
TBTN 6.54 1 P
ACON 23.23 1 P
CNGN 3.67 1 P
CRIN 10.13 1 P
CSGN 19.25 1 P
ESPN 33.97 1 P
HERN 6.52 1 P
MASN 12.27 1 P
MATN 13.87 1 P
MGAN 7.86 1 P
NANN 11.83 1 P
# 2014 04 20 09 36 25 12.200000 -86.360000 14.000000 2.300000 0.000000 0.000000 0.000000 488 
TBHS 11.38 1 P
TBMR 11.07 1 P
TBTN 11.02 1 P
ACON 19.36 1 P
CNGN 8.33 1 P
CRIN 14.17 1 P
CSGN 22.39 1 P
ESPN 30.71 1 P
HERN 11.01 1 P
MASN 7.45 1 P
MATN 14.5 1 P
MGAN 3.4 1 P
NANN 6.8 1 P
# 2014 04 20 11 43 41 12.410000 -86.510000 5.000000 2.500000 0.000000 0.000000 0.000000 489 
TBHS 7.69 1 P
TBMR 7.4 1 P
TBTN 7.28 1 P
ACON 22.82 1 P
CNGN 4.38 1 P
CRIN 10.85 1 P
CSGN 19.92 1 P
ESPN 33.63 1 P
HERN 7.26 1 P
MASN 11.65 1 P
MATN 13.91 1 P
MGAN 7.19 1 P
NANN 11.2 1 P
# 2014 04 20 11 46 05 12.420000 -86.510000 6.000000 2.300000 0.000000 0.000000 0.000000 490 
TBHS 7.55 1 P
TBMR 7.28 1 P
TBTN 7.15 1 P
ACON 22.76 1 P
CNGN 4.27 1 P
CRIN 10.71 1 P
CSGN 19.75 1 P
ESPN 33.54 1 P
HERN 7.12 1 P
MASN 11.69 1 P
MATN 13.73 1 P
MGAN 7.27 1 P
NANN 11.27 1 P
# 2014 04 20 12 12 15 12.410000 -86.500000 5.000000 1.800000 0.000000 0.000000 0.000000 491 
TBHS 7.83 1 P
TBMR 7.55 1 P
TBTN 7.43 1 P
ACON 22.7 1 P
CNGN 4.53 1 P
CRIN 10.99 1 P
CSGN 20.04 1 P
ESPN 33.5 1 P
HERN 7.4 1 P
MASN 11.53 1 P
MATN 13.79 1 P
MGAN 7.08 1 P
NANN 11.1 1 P
# 2014 04 20 14 42 22 12.400000 -86.490000 4.000000 3.000000 0.000000 0.000000 0.000000 492 
TBHS 8.13 1 P
TBHY 7.56 1 P
TBMR 7.85 1 P
TBTN 7.73 1 P
ACON 22.64 1 P
CNGN 4.82 1 P
CRIN 11.29 1 P
CSGN 20.34 1 P
ESPN 33.47 1 P
HERN 7.7 1 P
MASN 11.38 1 P
MATN 13.88 1 P
MGAN 6.9 1 P
NANN 10.95 1 P
# 2014 04 20 19 51 43 12.360000 -86.470000 7.000000 2.900000 0.000000 0.000000 0.000000 493 
TBHS 8.63 1 P
TBHY 8.07 1 P
TBMR 8.33 1 P
TBTN 8.23 1 P
ACON 21.91 1 P
CNGN 5.34 1 P
CRIN 11.71 1 P
CSGN 20.56 1 P
ESPN 32.84 1 P
HERN 8.21 1 P
MASN 10.52 1 P
MATN 13.89 1 P
MGAN 6.05 1 P
NANN 10.05 1 P
# 2014 04 20 20 15 37 12.300000 -86.510000 18.000000 1.300000 0.000000 0.000000 0.000000 494 
TBHS 8.6 1 P
TBHY 8.1 1 P
TBMR 8.29 1 P
TBTN 8.25 1 P
ACON 21.35 1 P
CNGN 5.72 1 P
CRIN 11.36 1 P
CSGN 19.69 1 P
ESPN 32.47 1 P
HERN 8.25 1 P
MASN 10.19 1 P
MATN 14.4 1 P
MGAN 6.12 1 P
NANN 9.52 1 P
# 2014 04 20 20 22 28 12.320000 -86.510000 10.000000 1.200000 0.000000 0.000000 0.000000 495 
TBHS 8.45 1 P
TBHY 7.9 1 P
TBMR 8.12 1 P
TBTN 8.07 1 P
ACON 22 1 P
CNGN 5.25 1 P
CRIN 11.42 1 P
CSGN 20.13 1 P
ESPN 33.07 1 P
HERN 8.06 1 P
MASN 10.54 1 P
MATN 14.58 1 P
MGAN 6.12 1 P
NANN 9.88 1 P
# 2014 04 21 00 15 54 12.380000 -86.560000 2.000000 1.500000 0.000000 0.000000 0.000000 496 
TBHS 7.57 1 P
TBHY 7 1 P
TBMR 7.24 1 P
TBTN 7.17 1 P
ACON 23.72 1 P
CNGN 4.19 1 P
CRIN 10.71 1 P
CSGN 19.9 1 P
ESPN 34.65 1 P
HERN 7.16 1 P
MASN 12.29 1 P
MATN 15.12 1 P
MGAN 7.75 1 P
NANN 11.66 1 P
# 2014 04 21 03 35 51 12.200000 -86.380000 5.000000 1.400000 0.000000 0.000000 0.000000 497 
TBHS 11.53 1 P
TBHY 10.99 1 P
TBMR 11.2 1 P
TBTN 11.15 1 P
ACON 20.38 1 P
CNGN 8.3 1 P
CRIN 14.46 1 P
CSGN 22.95 1 P
ESPN 31.76 1 P
HERN 11.14 1 P
MASN 7.88 1 P
MATN 15.21 1 P
MGAN 3.24 1 P
NANN 7.12 1 P
# 2014 04 21 05 14 36 12.380000 -86.560000 8.000000 1.600000 0.000000 0.000000 0.000000 498 
TBHS 7.22 1 P
TBHY 6.66 1 P
TBMR 6.89 1 P
TBTN 6.82 1 P
ACON 23.04 1 P
CNGN 3.94 1 P
CRIN 10.28 1 P
CSGN 19.27 1 P
ESPN 33.97 1 P
HERN 6.81 1 P
MASN 11.82 1 P
MATN 14.59 1 P
MGAN 7.39 1 P
NANN 11.21 1 P
# 2014 04 21 05 29 39 12.340000 -86.530000 6.000000 1.300000 0.000000 0.000000 0.000000 499 
TBHS 8.08 1 P
TBHY 7.52 1 P
TBMR 7.75 1 P
TBTN 7.69 1 P
ACON 22.69 1 P
CNGN 4.77 1 P
CRIN 11.15 1 P
CSGN 20.09 1 P
ESPN 33.72 1 P
HERN 7.68 1 P
MASN 11.15 1 P
MATN 14.82 1 P
MGAN 6.63 1 P
NANN 10.5 1 P
# 2014 04 21 05 34 34 12.380000 -86.560000 5.000000 1.100000 0.000000 0.000000 0.000000 500 
TBHS 7.3 1 P
TBHY 6.74 1 P
TBMR 6.98 1 P
TBTN 6.91 0 P
ACON 23.33 1 P
CNGN 3.96 1 P
CRIN 10.42 1 P
CSGN 19.53 1 P
ESPN 34.26 1 P
HERN 6.89 1 P
MASN 11.99 1 P
MATN 14.8 1 P
MGAN 7.48 1 P
NANN 11.37 1 P
# 2014 04 21 06 51 48 12.340000 -86.470000 6.000000 1.500000 0.000000 0.000000 0.000000 501 
TBHS 8.86 1 P
TBHY 8.3 1 P
TBMR 8.55 1 P
TBTN 8.46 1 P
ACON 21.92 1 P
CNGN 5.55 1 P
CRIN 11.94 1 P
CSGN 20.79 1 P
ESPN 32.92 1 P
HERN 8.44 1 P
MASN 10.36 1 P
MATN 14.18 1 P
MGAN 5.83 1 P
NANN 9.83 1 P
# 2014 04 21 06 54 03 12.370000 -86.560000 5.000000 1.300000 0.000000 0.000000 0.000000 502 
TBHS 7.41 1 P
TBHY 6.85 1 P
TBMR 7.08 1 P
TBTN 7.02 1 P
ACON 23.29 1 P
CNGN 4.08 1 P
CRIN 10.52 1 P
CSGN 19.61 1 P
ESPN 34.25 1 P
HERN 7.01 1 P
MASN 11.89 1 P
MATN 14.9 1 P
MGAN 7.38 1 P
NANN 11.25 1 P
# 2014 04 21 08 30 16 12.370000 -86.560000 7.000000 1.200000 0.000000 0.000000 0.000000 503 
TBHS 7.35 1 P
TBHY 6.78 1 P
TBMR 7.01 1 P
TBTN 6.95 1 P
ACON 23.1 1 P
CNGN 4.04 1 P
CRIN 10.42 1 P
CSGN 19.42 1 P
ESPN 34.05 1 P
HERN 6.94 1 P
MASN 11.78 1 P
MATN 14.76 1 P
MGAN 7.31 1 P
NANN 11.14 1 P
# 2014 04 21 12 25 58 12.360000 -86.550000 2.000000 1.000000 0.000000 0.000000 0.000000 504 
TBHS 7.92 1 P
TBMR 7.58 1 P
TBTN 7.53 1 P
ACON 23.52 1 P
CNGN 4.57 1 P
CRIN 11.04 1 P
CSGN 20.17 1 P
ESPN 34.5 1 P
HERN 7.51 1 P
MASN 11.97 1 P
MATN 15.22 1 P
MGAN 7.41 1 P
NANN 11.31 1 P
# 2014 04 21 13 09 06 12.360000 -86.540000 2.000000 1.400000 0.000000 0.000000 0.000000 505 
TBHS 8.05 1 P
TBMR 7.72 1 P
TBTN 7.65 1 P
ACON 23.39 1 P
CNGN 4.7 1 P
CRIN 11.17 1 P
CSGN 20.29 1 P
ESPN 34.36 1 P
HERN 7.64 1 P
MASN 11.83 1 P
MATN 15.11 1 P
MGAN 7.27 1 P
NANN 11.2 1 P
# 2014 04 21 15 45 38 12.390000 -86.560000 4.000000 1.400000 0.000000 0.000000 0.000000 506 
TBHS 7.26 1 P
TBHY 6.69 1 P
TBMR 6.94 1 P
TBTN 6.86 1 P
ACON 23.49 1 P
CNGN 3.91 1 P
CRIN 10.41 1 P
CSGN 19.56 1 P
ESPN 34.39 1 P
HERN 6.85 1 P
MASN 12.16 1 P
MATN 14.79 1 P
MGAN 7.65 1 P
NANN 11.57 1 P
# 2014 04 21 15 53 33 12.370000 -86.540000 2.000000 1.400000 0.000000 0.000000 0.000000 507 
TBHS 7.94 1 P
TBHY 7.37 1 P
TBMR 7.62 1 P
TBTN 7.54 1 P
ACON 23.43 1 P
CNGN 4.58 1 P
CRIN 11.08 1 P
CSGN 20.22 1 P
ESPN 34.37 1 P
HERN 7.53 1 P
MASN 11.93 1 P
MATN 15 1 P
MGAN 7.38 1 P
NANN 11.32 1 P
# 2014 04 21 16 57 36 12.310000 -86.450000 15.000000 1.100000 0.000000 0.000000 0.000000 508 
TBHS 9.2 1 P
TBHY 8.68 1 P
TBMR 8.91 1 P
TBTN 8.84 0 P
ACON 20.8 1 P
CNGN 6.16 1 P
CRIN 12.07 1 P
CSGN 20.49 1 P
ESPN 31.88 1 P
HERN 8.82 1 P
MASN 9.56 1 P
MATN 13.85 1 P
MGAN 5.37 1 P
NANN 9.03 1 P
# 2014 04 21 17 36 56 12.340000 -86.470000 5.000000 2.100000 0.000000 0.000000 0.000000 509 
TBHS 8.91 1 P
TBHY 8.34 1 P
TBMR 8.6 1 P
TBTN 8.51 1 P
ACON 22.03 1 P
CNGN 5.59 1 P
CRIN 12 1 P
CSGN 20.89 1 P
ESPN 33.02 1 P
HERN 8.49 1 P
MASN 10.42 1 P
MATN 14.26 1 P
MGAN 5.87 1 P
NANN 9.89 1 P
# 2014 04 21 20 35 12 12.400000 -86.490000 7.000000 1.800000 0.000000 0.000000 0.000000 510 
TBHS 7.99 1 P
TBHY 7.42 1 P
TBMR 7.71 1 P
TBTN 7.59 1 P
ACON 22.33 1 P
CNGN 4.72 1 P
CRIN 11.11 1 P
CSGN 20.04 1 P
ESPN 33.15 1 P
HERN 7.56 1 P
MASN 11.19 1 P
MATN 13.65 1 P
MGAN 6.77 1 P
NANN 10.77 1 P
# 2014 04 22 00 18 08 12.370000 -86.460000 10.000000 2.400000 0.000000 0.000000 0.000000 511 
TBHS 8.59 1 P
TBHY 8.05 1 P
TBMR 8.31 1 P
TBTN 8.21 1 P
ACON 21.55 1 P
CNGN 5.41 1 P
CRIN 11.63 1 P
CSGN 20.35 1 P
ESPN 32.45 1 P
HERN 8.18 1 P
MASN 10.39 1 P
MATN 13.5 1 P
MGAN 6.04 1 P
NANN 9.97 1 P
# 2014 04 22 01 45 11 12.420000 -86.530000 11.000000 3.000000 0.000000 0.000000 0.000000 512 
TBHS 7.19 1 P
TBHY 6.65 1 P
TBMR 6.92 1 P
TBTN 6.8 1 P
ACON 22.57 1 P
CNGN 4.07 1 P
CRIN 10.24 1 P
CSGN 19.1 1 P
ESPN 33.36 1 P
HERN 6.78 1 P
MASN 11.71 1 P
MATN 13.67 1 P
MGAN 7.42 1 P
NANN 11.25 1 P
# 2014 04 22 04 14 50 12.370000 -86.470000 16.000000 2.600000 0.000000 0.000000 0.000000 513 
TBHS 8.4 1 P
TBHY 7.88 1 P
TBMR 8.13 1 P
TBTN 8.03 1 P
ACON 21.22 1 P
CNGN 5.43 1 P
CRIN 11.3 1 P
CSGN 19.77 1 P
ESPN 32.13 1 P
HERN 8.01 1 P
MASN 10.36 1 P
MATN 13.33 1 P
MGAN 6.24 1 P
NANN 9.93 1 P
# 2014 04 22 04 18 39 12.430000 -86.490000 6.000000 5.200000 0.000000 0.000000 0.000000 514 
TBHS 7.76 1 P
TBHY 7.2 1 P
TBMR 7.51 1 P
TBTN 7.36 1 P
ACON 22.56 1 P
CNGN 4.52 1 P
CRIN 10.92 1 P
CSGN 19.93 1 P
ESPN 33.29 1 P
HERN 7.33 1 P
MASN 11.56 1 P
MATN 13.39 1 P
MGAN 7.18 1 P
NANN 11.21 1 P
# 2014 04 22 04 22 22 12.400000 -86.500000 17.000000 3.100000 0.000000 0.000000 0.000000 515 
TBHS 7.77 1 P
TBHY 7.26 1 P
TBMR 7.52 1 P
TBTN 7.41 1 P
ACON 21.66 1 P
CNGN 4.9 1 P
CRIN 10.66 1 P
CSGN 19.16 1 P
ESPN 32.49 1 P
HERN 7.39 1 P
MASN 10.98 1 P
MATN 13.29 1 P
MGAN 6.91 1 P
NANN 10.56 1 P
# 2014 04 22 04 24 19 12.420000 -86.470000 17.000000 2.800000 0.000000 0.000000 0.000000 516 
TBHY 7.5 1 P
TBMR 7.78 1 P
ACON 21.37 1 P
CNGN 5.17 1 P
CRIN 10.91 1 P
CSGN 19.38 1 P
ESPN 32.12 1 P
HERN 7.62 1 P
MASN 10.85 1 P
MATN 12.76 1 P
MGAN 6.84 1 P
NANN 10.54 1 P
# 2014 04 22 04 25 27 12.420000 -86.500000 15.000000 2.200000 0.000000 0.000000 0.000000 517 
# 2014 04 22 04 26 10 12.480000 -86.550000 1.000000 1.700000 0.000000 0.000000 0.000000 518 
# 2014 04 22 04 27 54 12.420000 -86.520000 15.000000 2.600000 0.000000 0.000000 0.000000 519 
ACON 22.14 1 P
CRIN 10.28 1 P
MASN 11.45 1 P
# 2014 04 22 04 35 43 12.480000 -86.530000 14.000000 2.100000 0.000000 0.000000 0.000000 520 
TBHS 6.75 1 P
TBHY 6.24 1 P
TBMR 6.54 1 P
TBTN 6.38 1 P
ACON 22.61 1 P
CNGN 3.98 1 P
CRIN 9.74 1 P
CSGN 18.49 1 P
ESPN 33.22 1 P
HERN 6.34 1 P
MASN 12.22 1 P
MATN 12.95 1 P
MGAN 8.12 1 P
NANN 11.89 1 P
# 2014 04 22 04 41 24 12.480000 -86.560000 18.000000 1.400000 0.000000 0.000000 0.000000 521 
TBHS 6.43 1 P
TBHY 5.94 1 P
TBMR 6.22 1 P
TBTN 6.08 1 P
ACON 22.72 1 P
CNGN 3.93 1 P
CRIN 9.28 1 P
CSGN 17.87 1 P
ESPN 33.34 1 P
HERN 6.05 1 P
MASN 12.41 1 P
MATN 13.16 1 P
MGAN 8.42 1 P
NANN 12.04 1 P
# 2014 04 22 05 00 34 12.460000 -86.580000 6.000000 1.500000 0.000000 0.000000 0.000000 522 
TBHS 6.2 1 P
TBHY 5.63 1 P
TBMR 5.92 1 P
TBTN 5.79 1 P
ACON 23.82 1 P
CNGN 2.91 1 P
CRIN 9.39 1 P
CSGN 18.61 1 P
ESPN 34.53 1 P
HERN 5.76 1 P
MASN 12.96 1 P
MATN 14.17 1 P
MGAN 8.57 1 P
NANN 12.48 1 P
# 2014 04 22 05 05 18 12.510000 -86.530000 4.000000 2.700000 0.000000 0.000000 0.000000 523 
TBHS 6.71 1 P
TBHY 6.16 1 P
TBMR 6.52 1 P
TBTN 6.31 1 P
ACON 23.66 1 P
CNGN 3.73 1 P
CRIN 9.92 1 P
CSGN 19.12 1 P
ESPN 34.17 1 P
HERN 6.27 1 P
MASN 13.08 1 P
MATN 13.23 1 P
MGAN 8.78 1 P
NANN 12.79 1 P
# 2014 04 22 05 14 46 12.410000 -86.610000 5.000000 1.100000 0.000000 0.000000 0.000000 524 
TBHS 6.33 1 P
TBHY 5.76 1 P
TBMR 5.99 1 P
TBTN 5.93 1 P
ACON 24.09 1 P
CNGN 2.96 1 P
CRIN 9.46 1 P
CSGN 18.7 1 P
ESPN 34.96 1 P
HERN 5.92 1 P
MASN 12.92 1 P
MATN 15.08 1 P
MGAN 8.45 1 P
NANN 12.28 1 P
# 2014 04 22 05 33 38 12.360000 -86.630000 2.000000 1.000000 0.000000 0.000000 0.000000 525 
TBHS 6.97 1 P
TBHY 6.42 1 P
TBMR 6.59 1 P
TBTN 6.59 1 P
ACON 24.55 1 P
CNGN 3.7 1 P
CRIN 10 1 P
CSGN 19.22 1 P
ESPN 35.56 1 P
HERN 6.59 1 P
MASN 13.05 1 P
MATN 16.14 1 P
MGAN 8.54 1 P
NANN 12.27 1 P
# 2014 04 22 06 23 28 12.360000 -86.550000 5.000000 1.300000 0.000000 0.000000 0.000000 526 
TBHS 7.65 1 P
TBHY 7.09 1 P
TBMR 7.32 1 P
TBTN 7.26 1 P
ACON 23.13 1 P
CNGN 4.32 1 P
CRIN 10.75 1 P
CSGN 19.8 1 P
ESPN 34.11 1 P
HERN 7.24 1 P
MASN 11.67 1 P
MATN 14.9 1 P
MGAN 7.14 1 P
NANN 11.02 1 P
# 2014 04 22 06 24 13 12.420000 -86.500000 7.000000 3.400000 0.000000 0.000000 0.000000 527 
# 2014 04 22 06 25 18 12.320000 -86.530000 10.000000 1.600000 0.000000 0.000000 0.000000 528 
# 2014 04 22 08 46 49 12.420000 -86.540000 11.000000 1.300000 0.000000 0.000000 0.000000 529 
TBHS 7.06 1 P
TBHY 6.51 1 P
TBMR 6.78 1 P
TBTN 6.67 1 P
ACON 22.7 1 P
CNGN 3.93 1 P
CRIN 10.1 1 P
CSGN 18.98 1 P
ESPN 33.49 1 P
HERN 6.64 1 P
MASN 11.83 1 P
MATN 13.79 1 P
MGAN 7.53 1 P
NANN 11.35 1 P
# 2014 04 22 09 29 47 12.330000 -86.450000 6.000000 2.900000 0.000000 0.000000 0.000000 530 
TBHS 9.22 1 P
TBHY 8.66 1 P
TBMR 8.92 1 P
TBTN 8.83 1 P
ACON 21.63 1 P
CNGN 5.92 1 P
CRIN 12.29 1 P
CSGN 21.1 1 P
ESPN 32.64 1 P
HERN 8.81 1 P
MASN 10 1 P
MATN 14.1 1 P
MGAN 5.47 1 P
NANN 9.49 1 P
# 2014 04 22 10 13 30 12.370000 -86.490000 15.000000 1.600000 0.000000 0.000000 0.000000 531 
TBHS 8.15 1 P
TBHY 7.63 1 P
TBMR 7.87 1 P
TBTN 7.78 1 P
ACON 21.55 1 P
CNGN 5.14 1 P
CRIN 11.06 1 P
CSGN 19.61 1 P
ESPN 32.46 1 P
HERN 7.76 1 P
MASN 10.61 1 P
MATN 13.57 1 P
MGAN 6.43 1 P
NANN 10.14 1 P
# 2014 04 22 11 09 50 12.290000 -86.500000 3.000000 1.500000 0.000000 0.000000 0.000000 532 
TBHS 9.24 1 P
TBMR 8.89 1 P
TBTN 8.85 1 P
ACON 22.48 1 P
CNGN 5.93 1 P
